Grafo 0:
26 40
26 34
26 43
26 46
26 53
26 27
26 31
26 32
26 36
26 28
26 45
26 54
27 42
27 43
27 44
27 35
27 33
27 47
27 52
27 55
27 30
27 46
28 42
28 50
28 33
28 53
28 47
28 38
28 52
28 40
28 34
28 41
28 45
28 32
28 46
28 49
28 54
29 48
29 31
29 30
29 51
29 33
29 57
29 56
29 43
29 45
29 41
29 47
29 37
29 53
29 36
30 48
30 52
30 36
30 38
30 47
31 53
31 48
31 35
31 51
31 54
31 49
31 45
31 47
31 56
31 50
31 43
32 41
32 50
32 40
32 51
32 38
32 52
32 54
32 44
32 48
32 58
33 44
33 47
33 58
33 56
33 41
33 55
33 46
33 51
33 40
33 35
33 36
33 37
33 52
34 49
34 47
34 45
34 35
34 44
34 54
35 43
35 36
35 47
35 50
35 55
35 38
35 39
35 40
35 53
35 46
36 57
36 42
36 37
36 53
36 48
36 43
37 45
37 46
37 53
37 57
37 55
37 58
38 45
38 54
38 40
38 41
38 39
38 55
38 48
38 49
38 43
38 46
38 44
39 53
39 50
39 45
39 56
39 51
39 48
39 54
40 57
40 46
40 50
40 55
40 53
40 41
41 52
41 42
41 53
41 48
41 51
41 45
41 47
42 43
42 49
42 52
42 46
43 52
43 53
43 44
43 56
44 45
44 51
44 57
44 46
44 52
44 47
45 50
45 49
45 53
45 47
46 51
46 55
46 50
46 57
47 51
47 58
47 49
47 57
48 52
48 53
49 55
49 52
49 57
49 58
49 51
50 51
50 58
52 58
53 56
54 58
55 56
56 57

Grafo 51:
Vertices: 46
Arestas:
0 31
0 34
0 17
0 36
0 21
0 44
0 24
0 27
0 4
0 23
0 12
0 33
0 20
0 45
0 32
0 18
0 28
0 25
0 2
0 13
0 10
0 40
0 16
0 6
0 19
0 5
0 3
0 30
0 22
0 39
0 26
0 1
0 9
0 37
0 29
0 11
0 8
0 15
1 42
1 33
1 13
1 3
1 19
1 4
1 6
1 39
1 11
1 7
1 14
1 20
1 27
1 40
1 2
1 16
1 41
1 8
1 43
1 10
1 12
1 30
1 36
1 21
1 29
1 26
1 44
1 38
1 5
1 23
1 34
1 18
1 17
1 37
1 45
1 28
2 33
2 37
2 3
2 43
2 12
2 5
2 13
2 4
2 20
2 35
2 30
2 38
2 24
2 39
2 15
2 16
2 17
2 27
2 19
2 31
2 22
2 36
2 8
2 32
2 45
2 14
2 21
2 29
2 34
2 44
2 6
2 28
2 7
2 9
2 41
2 26
2 18
2 10
2 25
3 4
3 19
3 23
3 16
3 27
3 34
3 30
3 45
3 11
3 39
3 13
3 41
3 17
3 29
3 42
3 38
3 15
3 44
3 21
3 31
3 43
3 28
3 24
3 25
3 8
3 10
3 20
3 6
3 5
3 33
3 35
3 14
3 26
3 12
3 18
3 22
3 37
3 36
3 32
4 16
4 41
4 20
4 35
4 33
4 17
4 34
4 14
4 5
4 36
4 44
4 26
4 27
4 37
4 32
4 8
4 12
4 11
4 15
4 30
4 31
4 39
4 6
4 19
4 23
4 7
4 25
4 42
4 28
4 13
4 45
4 22
5 39
5 18
5 16
5 43
5 36
5 7
5 33
5 32
5 23
5 30
5 9
5 12
5 25
5 14
5 45
5 37
5 29
5 31
5 28
5 6
5 22
5 41
5 8
5 20
5 44
5 24
5 15
5 27
5 34
5 17
5 40
6 43
6 9
6 7
6 27
6 25
6 29
6 15
6 28
6 38
6 32
6 45
6 23
6 11
6 17
6 31
6 8
6 16
6 34
6 36
6 37
6 33
6 13
6 42
6 35
6 20
6 21
6 22
6 18
6 39
6 26
6 19
6 30
6 40
6 41
7 14
7 10
7 28
7 8
7 29
7 23
7 30
7 12
7 36
7 41
7 35
7 44
7 13
7 32
7 38
7 11
7 33
7 45
7 39
7 24
7 22
7 15
7 27
7 25
7 31
7 17
7 26
7 34
7 19
7 42
7 40
7 21
7 43
7 18
7 16
8 20
8 29
8 12
8 22
8 42
8 28
8 17
8 35
8 44
8 27
8 40
8 25
8 26
8 14
8 9
8 24
8 15
8 30
8 10
8 19
8 23
8 13
8 38
8 36
8 43
8 21
8 34
8 39
8 32
8 16
9 20
9 38
9 12
9 30
9 43
9 26
9 44
9 36
9 14
9 21
9 42
9 25
9 27
9 28
9 31
9 34
9 13
9 29
9 17
9 40
9 41
9 15
9 24
9 11
9 35
9 16
9 45
10 24
10 30
10 12
10 15
10 23
10 40
10 38
10 14
10 33
10 45
10 18
10 32
10 37
10 17
10 16
10 11
10 25
10 42
10 44
10 21
10 31
10 43
10 26
10 19
10 39
10 41
10 13
10 36
10 20
10 34
10 35
10 29
10 28
11 29
11 27
11 35
11 33
11 19
11 12
11 15
11 39
11 45
11 41
11 42
11 36
11 28
11 18
11 14
11 31
11 23
11 26
11 32
11 37
11 25
11 16
11 40
11 13
11 44
11 34
11 17
11 21
11 24
11 20
12 17
12 19
12 16
12 23
12 18
12 21
12 27
12 32
12 14
12 38
12 37
12 40
12 28
12 45
12 15
12 39
12 33
12 35
12 43
12 13
12 41
12 42
13 33
13 19
13 44
13 29
13 20
13 22
13 39
13 28
13 21
13 34
13 37
13 31
13 27
13 14
13 38
13 35
13 25
13 16
13 40
13 45
13 23
13 24
13 15
13 30
13 17
13 18
13 41
13 43
13 42
14 20
14 43
14 18
14 24
14 37
14 44
14 38
14 33
14 23
14 45
14 27
14 26
14 39
14 36
14 17
14 32
14 22
14 28
14 15
14 16
14 19
14 25
14 34
14 21
14 35
14 29
14 41
15 34
15 28
15 40
15 29
15 24
15 16
15 41
15 36
15 19
15 32
15 20
15 37
15 38
15 21
15 17
15 33
15 44
15 45
15 42
15 26
15 22
15 25
15 18
15 31
15 30
16 27
16 41
16 26
16 32
16 44
16 40
16 19
16 18
16 29
16 17
16 36
16 25
16 31
16 30
16 24
16 22
16 21
16 20
16 28
16 39
17 45
17 33
17 27
17 38
17 34
17 24
17 18
17 25
17 41
17 19
17 43
17 22
17 31
17 21
17 39
17 42
17 20
17 29
17 37
17 30
17 35
17 36
17 28
18 43
18 33
18 41
18 21
18 25
18 28
18 19
18 38
18 30
18 39
18 29
18 23
18 37
18 45
18 31
18 22
18 35
18 32
18 26
18 42
18 36
19 32
19 31
19 44
19 45
19 33
19 29
19 20
19 42
19 36
19 39
19 34
19 43
19 27
19 41
19 23
19 40
19 24
19 35
20 38
20 35
20 29
20 34
20 36
20 26
20 24
20 45
20 39
20 27
20 32
20 37
20 33
20 40
20 41
20 30
20 21
20 23
20 22
20 31
20 28
20 25
20 44
21 45
21 28
21 43
21 38
21 31
21 30
21 39
21 41
21 36
21 24
21 23
21 37
21 34
21 44
21 22
21 27
21 29
21 25
21 40
21 32
21 42
22 39
22 31
22 29
22 36
22 25
22 27
22 23
22 26
22 34
22 37
22 35
22 33
22 45
22 30
22 32
22 44
22 24
22 40
22 28
22 38
22 41
23 27
23 42
23 43
23 31
23 24
23 44
23 26
23 36
23 41
23 28
23 25
23 35
23 33
23 40
23 29
23 37
23 39
23 45
23 34
24 40
24 45
24 37
24 26
24 34
24 28
24 29
24 25
24 33
24 36
24 41
24 35
24 38
24 32
24 31
24 27
24 44
25 36
25 31
25 29
25 42
25 43
25 35
25 38
25 30
25 37
25 39
25 33
25 28
25 41
25 26
25 34
25 40
25 44
26 38
26 43
26 35
26 29
26 40
26 30
26 45
26 27
26 37
26 32
26 36
26 33
26 31
26 42
26 34
26 39
27 42
27 43
27 32
27 45
27 29
27 44
27 34
27 39
27 37
27 36
27 40
27 31
27 38
27 33
27 35
27 41
27 28
27 30
28 43
28 32
28 33
28 36
28 39
28 45
28 40
28 42
28 34
28 29
28 35
28 37
28 41
28 38
28 30
29 37
29 31
29 39
29 38
29 42
29 34
29 35
29 32
29 30
29 33
29 45
29 44
29 43
30 36
30 38
30 37
30 42
30 43
30 35
30 40
30 44
30 31
30 39
30 41
30 32
31 40
31 34
31 37
31 39
31 32
31 44
31 42
31 43
31 45
31 36
32 36
32 45
32 40
32 33
32 34
32 38
32 35
32 39
32 42
32 43
32 41
33 38
33 39
33 42
33 35
33 41
33 34
33 37
33 36
33 45
33 44
33 43
33 40
34 42
34 41
34 36
34 40
34 45
34 44
34 35
34 37
34 38
34 39
35 44
35 39
35 40
35 42
35 36
35 37
35 45
35 41
35 43
36 38
36 39
36 37
36 45
36 41
36 42
37 42
37 44
37 40
37 45
37 39
37 43
37 41
38 40
38 43
38 41
38 42
38 44
39 41
39 43
39 40
39 44
39 42
40 44
40 43
40 41
40 45
40 42
41 42
41 44
41 45
42 45
42 44
43 44

Grafo 52:
Vertices: 40
Arestas:
0 23
0 30
0 8
0 27
0 2
0 4
0 19
0 35
0 10
0 12
0 34
0 21
0 26
0 28
0 9
0 31
0 1
0 5
0 13
0 39
0 24
0 38
0 14
0 29
0 36
0 3
1 38
1 12
1 3
1 20
1 37
1 6
1 21
1 34
1 32
1 35
1 24
1 10
1 7
1 14
1 31
1 5
1 15
1 19
1 23
1 28
1 25
1 16
1 4
1 18
1 11
1 36
1 27
1 2
2 12
2 24
2 18
2 8
2 34
2 37
2 35
2 15
2 39
2 38
2 26
2 20
2 17
2 3
2 33
2 21
2 6
2 36
2 29
2 16
2 32
2 22
2 25
2 4
2 7
2 11
2 23
2 10
2 30
2 31
2 13
3 13
3 34
3 38
3 26
3 30
3 5
3 18
3 31
3 16
3 27
3 10
3 12
3 19
3 33
3 32
3 11
3 6
3 29
3 28
3 4
3 8
3 7
3 24
3 25
3 37
3 36
3 9
4 26
4 16
4 38
4 8
4 35
4 24
4 22
4 28
4 25
4 9
4 6
4 32
4 33
4 7
4 27
4 21
4 17
4 14
4 11
4 13
4 29
4 10
4 39
4 23
4 5
4 36
5 36
5 37
5 7
5 14
5 34
5 20
5 8
5 35
5 25
5 22
5 18
5 13
5 39
5 6
5 29
5 19
5 32
5 16
5 21
5 10
6 13
6 21
6 31
6 19
6 30
6 37
6 33
6 29
6 9
6 16
6 32
6 14
6 22
6 27
6 34
6 28
6 39
6 18
6 38
6 15
6 10
6 24
6 17
6 8
6 11
7 31
7 39
7 38
7 22
7 23
7 25
7 28
7 12
7 13
7 8
7 36
7 21
7 14
7 15
7 29
7 26
7 11
7 37
8 14
8 11
8 30
8 20
8 27
8 31
8 9
8 22
8 38
8 28
8 17
8 26
8 33
8 35
8 15
8 21
8 37
8 19
8 23
8 34
8 39
8 12
8 18
8 13
8 36
8 29
9 12
9 37
9 21
9 14
9 38
9 10
9 26
9 35
9 32
9 19
9 20
9 27
9 36
9 18
9 31
9 25
9 17
9 30
9 33
10 23
10 15
10 34
10 29
10 28
10 33
10 18
10 31
10 21
10 24
10 26
10 12
10 30
10 13
10 11
10 14
10 17
10 36
10 39
10 22
10 27
10 32
10 38
10 25
11 34
11 32
11 37
11 14
11 33
11 22
11 25
11 12
11 29
11 36
11 26
11 35
11 21
11 39
11 20
11 31
11 16
11 23
11 18
12 33
12 24
12 15
12 18
12 36
12 27
12 31
12 30
12 26
12 32
12 34
12 38
12 19
12 39
12 23
12 28
12 29
13 20
13 22
13 36
13 19
13 24
13 31
13 27
13 30
13 37
13 39
13 34
13 18
13 16
13 33
13 29
14 19
14 25
14 29
14 17
14 15
14 35
14 30
14 33
14 20
14 24
14 23
14 16
14 21
14 38
14 22
14 34
14 37
14 39
15 21
15 26
15 27
15 23
15 22
15 32
15 36
15 39
15 20
15 19
15 18
15 31
15 28
15 38
15 33
15 29
16 25
16 29
16 17
16 18
16 20
16 33
16 27
16 26
16 32
16 22
16 28
16 31
16 24
16 39
16 35
16 30
17 24
17 38
17 25
17 23
17 29
17 34
17 35
17 36
17 28
17 27
17 26
17 30
17 37
17 19
17 20
17 31
17 22
17 39
18 27
18 19
18 30
18 33
18 24
18 38
18 37
18 35
18 23
18 36
18 21
18 22
19 20
19 33
19 38
19 23
19 27
19 24
19 22
19 37
19 30
19 32
19 31
19 39
19 29
19 34
19 26
19 36
19 25
19 35
19 21
20 25
20 39
20 26
20 31
20 38
20 22
20 23
20 34
20 36
20 30
20 24
20 21
20 29
20 33
20 27
20 35
20 37
21 28
21 30
21 25
21 22
21 37
21 39
21 34
21 27
21 36
21 38
21 31
21 32
22 23
22 24
22 25
22 28
22 36
22 33
22 27
22 39
22 29
22 26
23 34
23 38
23 25
23 28
23 26
23 31
23 39
23 27
23 29
23 37
23 24
23 36
23 30
24 35
24 27
24 31
24 28
24 36
24 38
24 32
24 37
24 29
24 33
24 30
24 26
25 30
25 39
25 36
25 34
25 29
25 35
25 33
25 28
25 26
25 27
26 30
26 37
26 31
26 32
26 34
26 39
26 27
26 36
26 29
26 28
26 38
27 29
27 37
27 32
27 36
27 31
27 30
27 38
27 35
27 39
27 28
28 37
28 33
28 34
28 39
28 31
28 36
28 30
28 38
29 32
29 31
29 35
29 37
29 39
29 30
29 33
29 36
30 37
30 39
30 31
30 32
30 33
30 38
31 35
31 39
31 32
31 37
31 36
31 38
32 35
32 34
32 39
32 36
32 37
33 35
33 39
33 38
33 34
33 37
33 36
34 38
34 35
34 37
34 36
35 39
35 37
35 36
36 39
36 38
37 38
38 39

Grafo 53:
Vertices: 92
Arestas:
0 42
0 81
0 73
0 23
0 68
0 51
0 75
0 82
0 1
0 29
0 3
0 48
0 4
0 24
0 20
0 40
0 28
0 61
0 56
0 86
0 12
0 13
0 83
1 55
1 62
1 37
1 18
1 52
1 72
1 82
1 64
1 10
1 49
1 77
1 47
1 65
1 45
2 3
2 8
2 33
2 65
2 52
2 80
2 85
2 48
2 79
2 7
2 23
2 71
2 51
2 56
2 12
2 89
2 87
2 44
2 4
2 47
2 22
2 74
3 51
3 66
3 64
3 37
3 49
3 42
3 44
3 21
3 73
3 31
3 50
3 91
3 53
3 24
3 76
3 82
3 68
3 59
3 79
4 13
4 87
4 36
4 26
4 61
4 33
4 67
4 34
4 64
4 71
4 88
4 76
4 10
5 83
5 57
5 20
5 76
5 81
5 65
5 7
5 79
5 47
5 18
5 80
5 61
5 35
5 10
6 62
6 58
6 43
6 69
6 60
6 8
6 80
6 27
6 78
6 53
6 31
6 63
6 88
6 41
6 19
6 35
6 16
6 73
7 22
7 37
7 35
7 34
7 78
7 50
7 59
7 60
7 40
7 44
7 17
7 88
7 16
7 55
7 86
7 41
7 9
8 57
8 78
8 62
8 9
8 66
8 86
8 77
8 30
8 91
8 73
8 23
8 81
8 37
9 90
9 86
9 35
9 91
9 62
9 64
9 81
9 14
9 49
9 72
9 76
9 11
9 53
9 34
9 30
9 22
9 59
9 10
10 74
10 28
10 84
10 21
10 81
10 13
10 19
10 76
10 79
10 39
11 86
11 58
11 61
11 60
11 29
11 25
11 30
11 62
11 63
11 73
11 16
11 67
11 69
11 51
11 20
11 47
11 23
11 12
12 38
12 83
12 61
12 16
12 25
12 37
12 49
12 57
12 18
12 65
12 54
13 33
13 18
13 63
13 87
13 47
13 32
13 83
13 59
13 68
13 34
13 54
13 27
13 60
13 84
13 46
13 25
13 70
14 67
14 17
14 68
14 54
14 26
14 83
14 37
14 30
14 76
14 71
14 80
15 77
15 81
15 18
15 78
15 60
15 84
15 48
15 53
15 83
15 80
15 29
15 89
15 23
15 31
15 39
15 67
15 82
15 65
15 68
16 39
16 30
16 62
16 31
16 53
16 90
16 57
16 79
16 70
16 29
16 49
16 68
16 71
16 73
17 48
17 50
17 64
17 82
17 19
17 76
17 66
17 62
17 51
17 56
17 53
17 47
17 72
17 84
17 73
18 77
18 62
18 59
18 81
18 23
18 43
18 83
18 19
18 27
18 63
18 41
18 66
18 68
18 26
18 37
18 91
19 84
19 26
19 47
19 71
19 73
19 53
19 78
19 79
19 55
19 25
20 77
20 23
20 37
20 31
20 80
20 58
20 38
20 54
20 27
20 65
20 25
20 29
20 47
21 29
21 24
21 53
21 33
21 54
21 40
21 59
21 73
21 42
21 89
21 63
22 89
22 28
22 58
22 63
22 47
22 31
22 37
22 45
23 71
23 30
23 60
23 81
23 31
23 28
23 45
23 79
23 72
23 59
24 81
24 69
24 78
24 30
24 87
24 47
24 35
24 56
24 37
24 75
24 86
24 64
24 41
24 79
25 31
25 76
25 48
25 49
25 53
25 82
25 34
25 87
25 38
25 40
25 71
26 78
26 55
26 60
26 36
26 74
26 66
26 82
26 72
26 33
26 67
26 40
26 90
26 41
26 52
26 81
26 63
26 62
26 88
27 85
27 77
27 86
27 68
27 29
27 61
27 41
27 63
27 70
27 42
27 65
27 81
27 48
27 46
28 77
28 38
28 76
28 86
28 29
28 50
28 37
28 60
28 34
28 72
28 78
29 57
29 63
29 42
29 51
29 87
29 89
29 81
29 56
29 52
29 49
29 45
29 80
29 76
30 43
30 53
30 48
30 61
30 78
30 82
30 47
30 39
30 41
30 86
31 46
31 79
31 86
31 67
31 72
32 65
32 72
32 46
32 79
32 60
32 54
32 42
32 52
32 36
32 55
32 75
33 79
33 86
33 76
33 42
33 39
33 68
33 82
33 63
33 51
33 73
33 85
33 38
33 87
33 80
33 40
34 51
34 47
34 42
34 57
34 56
34 82
34 58
34 84
34 73
34 71
34 85
35 53
35 40
35 78
35 68
35 87
35 43
35 75
35 89
35 81
36 67
36 82
36 56
36 68
36 46
36 79
36 86
37 85
37 50
37 75
37 60
37 44
37 88
38 82
38 64
38 52
38 57
38 39
38 77
38 72
38 85
38 46
38 71
39 76
39 63
39 62
39 70
39 57
39 90
39 86
39 84
39 56
39 58
39 49
39 91
39 42
39 65
40 72
40 69
40 83
40 80
40 76
40 60
40 84
40 55
41 83
41 43
41 50
41 55
42 64
42 62
42 60
42 73
42 86
42 74
42 70
42 57
42 63
42 82
42 87
43 86
43 57
43 65
43 55
43 84
44 47
44 70
44 82
44 74
44 80
45 52
45 65
45 72
45 67
45 81
45 76
45 46
45 74
45 69
46 80
46 48
46 76
46 90
46 83
46 91
46 81
46 72
46 74
46 88
47 59
47 80
47 73
47 77
47 48
47 49
47 68
48 83
48 49
48 66
48 70
48 74
48 50
48 61
48 78
48 87
48 72
48 64
48 88
49 56
49 63
49 57
49 80
49 87
49 60
49 64
50 72
50 86
50 76
50 73
50 62
50 51
51 63
51 52
51 68
51 89
51 72
51 85
51 54
52 89
52 64
52 59
52 69
52 88
52 63
53 74
53 79
53 86
53 63
53 76
53 89
54 87
54 79
54 75
54 89
54 62
55 89
55 91
55 57
55 69
55 59
56 86
56 83
56 75
56 66
57 73
57 58
57 71
57 69
58 91
58 79
58 64
58 90
58 68
58 75
58 76
58 67
58 74
58 69
58 81
59 64
59 83
59 77
59 78
59 85
59 76
59 81
60 68
60 61
61 71
61 69
61 86
61 76
61 81
61 66
61 78
62 77
62 86
62 81
63 67
63 88
63 65
63 81
64 71
64 83
65 73
65 70
65 71
65 85
65 88
66 86
66 89
66 72
66 88
66 73
67 74
67 86
67 79
67 80
68 72
68 74
68 87
68 70
68 84
69 70
69 88
69 77
69 74
69 86
69 73
69 78
70 75
70 82
70 81
70 91
71 82
71 83
71 81
71 76
71 79
72 81
72 75
72 76
72 83
72 84
72 87
72 89
73 84
73 81
73 79
74 78
75 80
75 86
75 90
76 84
76 77
76 83
77 90
77 79
77 78
77 86
78 87
78 81
79 85
80 88
81 89
82 91
82 89
83 87
83 84
84 85
84 89
85 87
85 88
86 89
87 88

Grafo 54:
Vertices: 19
Arestas:
0 8
1 8
1 13
1 16
3 5
3 8
4 18
5 8
6 8
8 18
9 18
9 14
11 14
12 17
13 17
14 16
14 17
14 18

Grafo 55:
Vertices: 27
Arestas:
0 11
0 10
0 21
0 17
0 26
0 4
0 1
0 8
0 23
0 15
0 12
0 22
0 16
1 8
1 19
1 7
1 4
1 26
1 13
1 9
1 15
1 16
1 18
1 12
2 22
2 10
2 20
2 15
2 3
2 7
2 23
2 16
2 24
2 8
2 17
2 5
2 26
2 6
2 13
3 14
3 22
3 16
3 13
3 5
3 24
3 11
3 21
3 12
3 7
3 6
3 15
3 25
3 9
4 24
4 15
4 19
4 7
4 8
4 13
4 14
4 21
4 22
4 17
4 11
4 10
4 6
5 23
5 13
5 21
5 19
5 18
5 14
5 6
5 17
5 16
5 24
5 9
5 10
5 15
5 8
5 12
6 20
6 14
6 21
6 10
6 17
6 16
6 7
6 23
6 25
7 13
7 11
7 12
7 25
7 10
7 18
7 20
7 21
7 17
7 14
7 8
7 16
7 22
8 11
8 26
8 14
8 18
8 10
8 24
8 20
8 21
8 16
8 12
8 17
8 9
9 13
9 15
9 19
9 17
9 11
9 21
9 16
9 20
9 18
9 23
10 11
10 16
10 15
10 12
10 18
10 24
10 17
10 14
11 23
11 15
11 12
11 18
11 20
11 24
11 21
11 25
12 13
12 14
12 26
12 22
12 18
12 25
12 17
12 20
12 24
13 20
13 26
13 17
14 18
14 21
14 20
14 26
14 15
15 25
15 20
15 17
15 19
15 21
15 26
16 24
16 22
16 25
16 23
17 24
17 22
17 23
17 20
17 26
17 19
18 25
18 20
18 22
18 23
18 21
18 26
19 26
19 23
19 20
19 22
20 25
20 26
20 21
21 26
21 22
21 24
21 23
22 25
25 26

Grafo 56:
Vertices: 16
Arestas:
0 5
0 6
0 3
0 9
0 4
0 14
0 8
0 2
0 15
1 6
1 12
1 5
1 3
1 10
1 9
1 13
2 15
2 6
2 4
2 7
2 8
2 12
2 3
2 14
3 7
3 4
3 15
3 10
3 12
3 13
3 9
3 11
4 13
4 6
4 10
4 9
5 9
5 6
5 14
5 13
6 8
6 12
6 15
6 9
6 7
6 10
6 11
7 10
7 11
7 15
7 13
8 15
8 9
8 12
8 13
9 12
9 11
10 11
11 15
11 13
11 14
12 14
12 15
14 15

Grafo 57:
Vertices: 4
Arestas:

Grafo 58:
Vertices: 92
Arestas:
0 15
0 16
0 57
0 62
0 63
0 53
0 83
0 36
0 46
0 3
0 61
0 2
0 55
0 64
0 82
0 32
0 22
0 70
0 37
0 52
0 88
0 14
0 5
0 84
0 23
0 20
0 38
0 58
0 30
0 87
0 8
0 89
0 69
1 34
1 46
1 89
1 26
1 35
1 62
1 57
1 75
1 60
1 12
1 71
1 28
1 90
1 22
1 64
1 51
1 24
1 3
1 40
1 76
1 17
1 16
1 47
1 91
1 77
1 38
1 20
1 88
1 45
1 52
1 30
1 58
1 4
1 8
1 55
1 53
1 63
1 5
1 6
1 82
1 36
1 43
1 69
1 61
1 81
1 11
1 29
1 68
2 42
2 66
2 5
2 89
2 24
2 35
2 3
2 60
2 18
2 77
2 58
2 72
2 80
2 10
2 43
2 26
2 31
2 91
2 21
2 52
2 30
2 37
2 54
2 28
2 27
2 25
2 85
2 22
2 75
2 50
2 48
2 87
2 56
2 81
2 65
2 8
2 7
2 20
2 62
2 40
2 39
2 38
2 84
2 61
3 56
3 47
3 78
3 41
3 59
3 39
3 66
3 48
3 73
3 91
3 67
3 43
3 68
3 27
3 4
3 38
3 85
3 21
3 84
3 17
3 11
3 72
3 89
3 46
3 69
3 51
3 6
3 64
3 52
3 32
3 60
3 81
3 44
3 83
3 25
3 8
3 35
3 36
3 79
3 18
3 13
3 45
4 31
4 15
4 45
4 55
4 40
4 65
4 85
4 28
4 49
4 14
4 87
4 43
4 75
4 51
4 50
4 9
4 44
4 76
4 6
4 17
4 77
4 18
4 86
4 67
4 30
4 24
4 20
4 36
4 53
4 23
4 12
4 74
4 61
4 89
4 83
4 91
4 13
4 88
4 21
4 16
4 19
4 72
4 26
4 60
4 62
4 47
4 25
4 66
4 70
5 25
5 14
5 35
5 52
5 60
5 15
5 61
5 90
5 55
5 50
5 54
5 27
5 89
5 29
5 24
5 11
5 56
5 42
5 9
5 81
5 77
5 66
5 32
5 43
5 18
5 28
5 13
5 41
5 74
5 36
5 69
5 65
5 48
5 20
5 12
5 8
5 83
5 37
5 6
5 72
5 63
5 64
5 34
5 91
5 31
6 53
6 51
6 77
6 7
6 21
6 48
6 19
6 40
6 74
6 72
6 15
6 18
6 35
6 81
6 26
6 69
6 42
6 87
6 57
6 14
6 64
6 17
6 79
6 44
6 78
6 88
6 39
6 68
6 71
6 85
6 36
6 82
6 9
6 30
6 27
6 13
6 73
6 58
6 31
6 89
6 46
6 45
6 28
6 54
7 75
7 74
7 41
7 40
7 67
7 89
7 65
7 76
7 32
7 50
7 68
7 58
7 84
7 28
7 47
7 13
7 72
7 25
7 56
7 88
7 85
7 79
7 31
7 81
7 57
7 17
7 53
7 49
8 78
8 83
8 87
8 57
8 64
8 77
8 68
8 65
8 21
8 13
8 91
8 17
8 28
8 14
8 41
8 80
8 26
8 34
8 75
8 18
8 69
8 82
8 31
8 38
8 61
8 11
8 85
8 63
8 27
8 33
8 88
8 44
8 36
8 46
8 19
8 22
8 43
8 79
8 50
8 30
8 9
8 39
8 37
8 56
9 43
9 58
9 11
9 22
9 65
9 30
9 17
9 48
9 55
9 62
9 85
9 49
9 76
9 21
9 87
9 10
9 72
9 88
9 83
9 38
9 45
9 66
9 34
9 73
9 35
9 26
9 57
9 32
9 44
9 78
9 86
10 29
10 63
10 65
10 60
10 50
10 18
10 69
10 38
10 68
10 78
10 23
10 77
10 27
10 40
10 91
10 86
10 39
10 70
10 12
10 49
10 11
10 22
10 80
10 72
10 64
10 30
10 32
10 16
10 74
10 21
10 66
10 57
10 48
10 71
10 37
10 85
10 76
11 51
11 67
11 21
11 69
11 66
11 39
11 59
11 28
11 80
11 58
11 12
11 13
11 29
11 55
11 70
11 15
11 27
11 60
11 24
11 18
11 87
11 46
11 32
11 30
11 72
11 37
11 48
11 45
11 26
11 78
11 38
11 42
11 89
11 64
11 43
11 19
12 51
12 72
12 60
12 19
12 62
12 65
12 13
12 63
12 85
12 47
12 57
12 64
12 53
12 39
12 35
12 74
12 31
12 42
12 48
12 23
12 80
12 40
12 29
12 88
12 75
12 44
12 56
12 66
12 22
12 17
12 45
12 70
12 77
12 50
12 82
12 27
12 79
12 28
12 58
13 57
13 74
13 49
13 36
13 17
13 47
13 52
13 21
13 78
13 39
13 24
13 80
13 91
13 26
13 81
13 30
13 25
13 61
13 75
13 72
13 32
13 40
13 48
13 34
13 31
13 19
13 86
13 14
13 82
13 77
13 54
13 64
13 29
13 20
13 90
13 56
13 27
13 73
14 34
14 50
14 35
14 30
14 53
14 82
14 29
14 23
14 69
14 81
14 88
14 37
14 16
14 32
14 28
14 65
14 61
14 15
14 67
14 52
14 78
14 33
14 19
14 20
14 85
14 83
14 62
14 31
14 18
14 86
14 54
14 79
15 88
15 45
15 42
15 34
15 80
15 39
15 30
15 79
15 61
15 49
15 54
15 25
15 75
15 86
15 82
15 35
15 38
15 63
15 53
15 71
15 57
15 90
15 28
15 40
15 18
15 32
15 52
15 41
15 33
15 16
15 87
15 68
15 19
15 76
15 84
15 65
15 31
15 58
15 59
15 51
15 72
15 48
15 62
16 53
16 41
16 54
16 48
16 18
16 79
16 56
16 66
16 33
16 78
16 83
16 60
16 49
16 36
16 55
16 17
16 27
16 62
16 51
16 73
16 89
16 82
16 38
16 80
16 25
16 29
16 22
16 59
16 45
16 44
16 28
16 31
16 74
16 68
16 52
16 20
16 72
16 91
16 81
16 84
16 57
16 46
17 25
17 52
17 70
17 24
17 64
17 43
17 44
17 62
17 26
17 80
17 61
17 29
17 51
17 67
17 87
17 53
17 42
17 85
17 77
17 27
17 72
17 75
17 78
17 59
17 34
17 66
17 88
17 76
17 32
17 21
17 71
17 69
18 68
18 43
18 38
18 75
18 23
18 83
18 33
18 91
18 84
18 20
18 63
18 46
18 64
18 49
18 77
18 39
18 42
18 25
18 60
18 89
18 35
18 90
18 31
18 40
18 36
18 26
18 87
18 70
18 24
18 29
19 66
19 47
19 65
19 24
19 23
19 91
19 38
19 58
19 26
19 79
19 80
19 56
19 89
19 42
19 40
19 20
19 37
19 44
19 60
19 50
19 82
19 30
19 46
19 32
19 21
19 74
19 39
19 69
19 76
19 22
19 88
19 43
19 36
20 71
20 32
20 48
20 66
20 39
20 54
20 72
20 49
20 88
20 78
20 82
20 21
20 60
20 27
20 52
20 42
20 55
20 76
20 46
20 36
20 23
20 77
20 45
20 22
20 83
